incdtno,date,timehr,timemin,ampm,type,state,temp,visiblty,weather,trnspd,tons,loadf1,emptyf1,cause,acctrk,acctrkcl,enghr,cdtrhr,cntycd,visiblty_>1 mile and <=2 miles,visiblty_>1/2 mile and <=1 mile,visiblty_>1/4 mile and <=1/2 mile,weather_clear/pc,weather_crosswinds,weather_fog/smoke,weather_rain,weather_snow/hail,acctrkcl_max spd 10mph or less,acctrkcl_max spd 20-25mph,acctrkcl_max spd 25-40mph,acctrkcl_max spd 40-60mph,acctrkcl_max spd 60mph or more,acctrk_leased another railroad,acctrk_owned by carrier,acctrk_trackage rights only
20190823,2019-08-23,9,32,PM,Derailment,Kansas,91,>1/4 mile and <=1/2 mile,Clear/PC,0,0,0,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,163,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
135596,2019-09-23,3,44,PM,,Kansas,72,>1/4 mile and <=1/2 mile,Clear/PC,8,0,23,43,Human,Leased Another Railroad,Max spd 10mph or less,1,1,115,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0719PR014,2019-07-07,3,17,AM,Hazardous material release,Kansas,68,>1 mile and <=2 miles,Clear/PC,0,56,0,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,31,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0719PR028,2019-07-22,7,55,AM,Derailment,Kansas,67,>1/4 mile and <=1/2 mile,Rain,3,6242,36,50,Other,Leased Another Railroad,Max spd 10mph or less,7,7,31,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0719PR030,2019-07-26,5,0,AM,Derailment,Kansas,63,<=1/4 mile,Clear/PC,5,2107,36,1,Other,Leased Another Railroad,Max spd 10mph or less,6,6,31,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0719PR032,2019-07-24,12,0,PM,,Kansas,79,>1/4 mile and <=1/2 mile,Clear/PC,0,137,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,31,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
20190706,2019-07-06,9,15,PM,Derailment,Kansas,85,>1 mile and <=2 miles,Clear/PC,0,0,0,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,163,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
132740,2019-02-04,8,10,PM,,Louisiana,17,>1 mile and <=2 miles,Clear/PC,0,0,0,0,Human,Owned by Carrier,Max spd 40-60mph,3,3,57,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
TC0719119,2019-07-31,8,25,PM,Derailment,Louisiana,75,>1/2 mile and <=1 mile,Clear/PC,36,5827,31,52,Other,Owned by Carrier,Max spd 25-40mph,4,4,167,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
999740,2019-05-26,10,30,PM,Derailment,Louisiana,68,>1 mile and <=2 miles,Clear/PC,4,651,3,8,Human,Leased Another Railroad,Max spd 10mph or less,5,4,13,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1002185,2019-06-15,5,8,PM,Other,Louisiana,73,>1/4 mile and <=1/2 mile,Rain,7,186,0,5,Human,Trackage Rights Only,Max spd 10mph or less,3,3,61,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
HL0619116,2019-06-29,3,50,PM,Derailment,Louisiana,95,>1/4 mile and <=1/2 mile,Clear/PC,9,2815,66,6,Other,Leased Another Railroad,Max spd 10mph or less,7,7,137,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0519GL038,2019-05-28,2,12,AM,Derailment,Louisiana,61,>1 mile and <=2 miles,Rain,0,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,113,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1001024408,2019-07-05,6,18,AM,Trespasser,Louisiana,75,<=1/4 mile,Clear/PC,28,9790,55,88,Other,Owned by Carrier,Max spd 20-25mph,5,5,115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CH0719102,2019-07-07,4,22,PM,Derailment,Louisiana,90,>1/4 mile and <=1/2 mile,Clear/PC,7,1089,6,13,Other,Owned by Carrier,Max spd 10mph or less,7,7,135,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
CH1019114,2019-10-23,10,10,PM,Derailment,Louisiana,40,>1 mile and <=2 miles,Clear/PC,4,1112,2,20,Human,Leased Another Railroad,Max spd 10mph or less,4,4,57,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CH1019204,2019-10-29,6,55,PM,Trespasser,Louisiana,37,>1/2 mile and <=1 mile,Clear/PC,50,7229,36,61,Other,Owned by Carrier,Max spd 25-40mph,7,7,179,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0719GL044,2019-07-30,6,10,PM,Derailment,Louisiana,75,>1/2 mile and <=1 mile,Rain,7,11683,80,48,Other,Leased Another Railroad,Max spd 10mph or less,10,10,153,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0719GL044,2019-07-30,6,10,PM,Derailment,Louisiana,75,>1/2 mile and <=1 mile,Rain,0,3986,28,12,Other,Leased Another Railroad,Max spd 10mph or less,3,3,153,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0419GL027,2019-04-15,3,0,AM,Derailment,Louisiana,30,>1 mile and <=2 miles,Rain,4,582,5,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,153,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0819GL013,2019-08-06,5,25,AM,Hazardous material release,Louisiana,62,<=1/4 mile,Clear/PC,4,144,1,32,Human,Leased Another Railroad,Max spd 10mph or less,6,6,113,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0819GL013,2019-08-06,5,25,AM,Hazardous material release,Louisiana,62,<=1/4 mile,Clear/PC,0,140,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,113,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2019048,2019-11-19,12,16,PM,Trespasser,Louisiana,44,>1/4 mile and <=1/2 mile,Clear/PC,38,2380,24,12,Other,Owned by Carrier,Max spd 20-25mph,6,6,29,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1019GL030,2019-10-31,9,37,PM,Derailment,Louisiana,23,>1 mile and <=2 miles,Blowing Dirt,50,10915,208,0,Other,Owned by Carrier,Max spd 25-40mph,3,3,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1019GL025,2019-10-26,4,16,AM,Derailment,Louisiana,29,<=1/4 mile,Clear/PC,4,17712,120,65,Human,Leased Another Railroad,Max spd 10mph or less,8,8,113,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
HL0219119,2019-02-23,9,0,AM,Non-train accident,Louisiana,34,>1/4 mile and <=1/2 mile,Fog/Smoke,7,8175,47,59,Other,Leased Another Railroad,Max spd 10mph or less,9,9,175,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1192019,2019-01-19,4,6,PM,Derailment,Louisiana,19,>1/4 mile and <=1/2 mile,Blowing Dirt,4,1540,7,17,Other,Owned by Carrier,Max spd 20-25mph,2,2,111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1019119,2019-11-16,5,43,PM,Derailment,Louisiana,37,>1/4 mile and <=1/2 mile,Clear/PC,0,0,0,0,Other,Leased Another Railroad,Max spd 10-20mph,3,3,113,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
D201915,2019-11-16,5,45,PM,Derailment,Louisiana,37,>1/4 mile and <=1/2 mile,Clear/PC,2,3580,23,12,Other,Leased Another Railroad,Max spd 10-20mph,4,4,113,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1119GL026,2019-11-21,1,37,AM,Derailment,Louisiana,46,>1 mile and <=2 miles,Snow/Hail,3,10896,59,93,Other,Leased Another Railroad,Max spd 10mph or less,6,6,113,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1119GL027,2019-11-21,3,31,PM,Derailment,Louisiana,41,>1/4 mile and <=1/2 mile,Rain,2,1738,12,4,Other,Leased Another Railroad,Max spd 10mph or less,1,1,45,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
IA201901,2019-06-13,12,10,AM,Hazardous material release,Louisiana,48,>1 mile and <=2 miles,Clear/PC,0,0,0,0,Human,Leased Another Railroad,Max spd 10-20mph,7,7,113,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0419GL035,2019-04-22,2,40,AM,Other,Louisiana,68,>1 mile and <=2 miles,Clear/PC,6,399,0,11,Other,Leased Another Railroad,Max spd 10mph or less,4,4,15,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0419GL035,2019-04-22,2,40,AM,Other,Louisiana,68,>1 mile and <=2 miles,Clear/PC,3,33,1,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,15,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2019006,2019-02-04,8,10,PM,Derailment,Louisiana,15,>1 mile and <=2 miles,Rain,0,0,0,0,Human,Owned by Carrier,Max spd 40-60mph,3,3,153,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
HL0119123,2019-01-19,4,6,PM,Derailment,Louisiana,19,>1/4 mile and <=1/2 mile,Blowing Dirt,0,0,0,0,Other,Owned by Carrier,Max spd 20-25mph,3,3,111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
CRD0528193,2019-05-28,2,12,AM,Derailment,Louisiana,60,>1 mile and <=2 miles,Rain,2,3550,25,10,Human,Leased Another Railroad,Max spd 10mph or less,5,5,113,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
136538,2019-12-17,3,0,AM,Trespasser,Idaho,63,>1 mile and <=2 miles,Snow/Hail,34,3209,40,2,Other,Owned by Carrier,Max spd 25-40mph,2,2,151,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FCR192381,2019-01-28,12,20,AM,Derailment,Idaho,34,>1 mile and <=2 miles,Rain,7,0,32,0,Other,Leased Another Railroad,Max spd 10mph or less,2,2,121,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
180931,2019-01-23,12,14,PM,Trespasser,Idaho,57,>1/4 mile and <=1/2 mile,Clear/PC,28,2299,15,14,Other,Owned by Carrier,Max spd 20-25mph,4,4,67,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
HL0519112,2019-05-18,2,26,PM,Derailment,Louisiana,60,>1/4 mile and <=1/2 mile,Snow/Hail,5,9054,55,84,Other,Owned by Carrier,Max spd 25-40mph,4,4,129,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1002185,2019-06-15,5,8,PM,Other,Louisiana,73,>1/4 mile and <=1/2 mile,Rain,0,0,0,1,Human,Trackage Rights Only,Max spd 10mph or less,3,3,61,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
FCR192685,2019-12-04,3,20,AM,Derailment,Idaho,35,>1 mile and <=2 miles,Clear/PC,7,0,50,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,121,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
136584,2019-12-19,4,30,PM,Derailment,Idaho,40,>1/2 mile and <=1 mile,Clear/PC,5,12333,78,82,Human,Leased Another Railroad,Max spd 10mph or less,9,9,165,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
160564,2019-08-11,6,28,AM,Trespasser,Hawaii,80,<=1/4 mile,Rain,79,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,8,7,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
183915,2019-06-29,11,10,AM,Derailment,Hawaii,87,>1/4 mile and <=1/2 mile,Clear/PC,8,4250,40,0,Other,Leased Another Railroad,Max spd 10mph or less,6,6,86,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
184664,2019-08-11,6,34,AM,Trespasser,Hawaii,79,<=1/4 mile,Clear/PC,0,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,3,3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
184790,2019-08-17,2,0,AM,Other,Hawaii,78,>1 mile and <=2 miles,Rain,10,0,10,6,Human,Leased Another Railroad,Max spd 10mph or less,3,3,31,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
184790,2019-08-17,2,0,AM,Other,Hawaii,78,>1 mile and <=2 miles,Rain,0,400,4,0,Human,Leased Another Railroad,Max spd 10mph or less,4,4,31,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
19345A,2019-12-11,7,25,AM,,Georgia,32,<=1/4 mile,Clear/PC,12,0,0,0,Human,Owned by Carrier,Max spd 10mph or less,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
162345,2019-12-11,7,25,AM,,Georgia,32,<=1/4 mile,Clear/PC,0,0,0,0,Human,Owned by Carrier,Max spd 10mph or less,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
158550,2019-04-16,2,15,AM,Unknown,Georgia,60,>1 mile and <=2 miles,Clear/PC,5,0,0,1,Other,Owned by Carrier,Max spd 10mph or less,4,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
D58110619,2019-11-06,3,15,PM,Derailment,Hawaii,82,>1/4 mile and <=1/2 mile,Clear/PC,7,0,10,1,Other,Trackage Rights Only,Max spd 10mph or less,2,2,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
X39111219,2019-11-12,8,44,AM,Trespasser,Hawaii,69,>1/4 mile and <=1/2 mile,Clear/PC,49,365,3,3,Other,Owned by Carrier,Max spd 25-40mph,1,1,109,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
X40111219,2019-11-12,6,33,PM,Trespasser,Hawaii,85,>1/2 mile and <=1 mile,Rain,0,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,3,3,86,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
X42111519,2019-11-15,3,24,PM,Trespasser,Hawaii,84,>1/4 mile and <=1/2 mile,Rain,0,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,3,3,86,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
185053,2019-08-31,10,45,AM,Derailment,Hawaii,88,>1/4 mile and <=1/2 mile,Clear/PC,9,10500,81,0,Other,Trackage Rights Only,Max spd 10mph or less,3,3,105,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
D60110719,2019-11-07,10,0,AM,Other,Hawaii,80,>1/4 mile and <=1/2 mile,Clear/PC,6,0,1,5,Human,Trackage Rights Only,Max spd 10mph or less,5,5,86,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
D60110719,2019-11-07,10,0,AM,Other,Hawaii,80,>1/4 mile and <=1/2 mile,Clear/PC,0,0,0,1,Human,Trackage Rights Only,Max spd 10mph or less,3,3,86,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1219LA020,2019-12-27,4,40,AM,Hazardous material release,Colorado,44,<=1/4 mile,Rain,8,3740,30,0,Human,Leased Another Railroad,Max spd 10mph or less,1,1,71,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
134624,2019-07-07,2,2,PM,Hazardous material release,Alabama,86,>1/4 mile and <=1/2 mile,Rain,4,0,77,18,Other,Leased Another Railroad,Max spd 10mph or less,7,3,73,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
AGR440919,2019-07-02,3,0,PM,Derailment,Alabama,91,>1/4 mile and <=1/2 mile,Clear/PC,6,1560,7,24,Other,Leased Another Railroad,Max spd 10mph or less,8,8,99,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
D20190503A,2019-05-03,10,15,AM,Derailment,Alabama,80,>1/4 mile and <=1/2 mile,Clear/PC,12,0,15,0,Human,Trackage Rights Only,Max spd 10mph or less,3,3,97,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
D20190530A,2019-05-30,10,38,PM,Derailment,Alabama,80,>1 mile and <=2 miles,Clear/PC,2,0,15,35,Other,Trackage Rights Only,Max spd 10mph or less,3,3,97,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1219LA022,2019-12-26,11,21,PM,Derailment,Colorado,36,>1 mile and <=2 miles,Crosswinds,21,8891,61,58,Other,Owned by Carrier,Max spd 10-20mph,9,9,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1219LA018,2019-12-23,10,40,AM,Derailment,Colorado,50,>1/4 mile and <=1/2 mile,Snow/Hail,7,3393,6,84,Other,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0219MA045,2019-02-25,2,35,AM,Derailment,California,33,>1 mile and <=2 miles,Clear/PC,4,390,0,12,Human,Leased Another Railroad,Max spd 10mph or less,2,3,119,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0619MA049,2019-06-22,7,50,PM,Derailment,California,90,>1/2 mile and <=1 mile,Clear/PC,40,14806,107,38,Other,Owned by Carrier,Max spd 40-60mph,2,2,69,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1526,2019-07-02,9,35,AM,Derailment,Wisconsin,70,>1/4 mile and <=1/2 mile,Clear/PC,8,4400,24,45,Other,Owned by Carrier,Max spd 10-20mph,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
NEC144619Y,2019-07-14,1,0,PM,Grade crossing accident,Wisconsin,74,>1/4 mile and <=1/2 mile,Rain,0,0,0,0,Other,Owned by Carrier,Max spd 20-25mph,3,3,25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1912252045,2019-12-25,8,45,PM,,Colorado,43,>1 mile and <=2 miles,Rain,10,0,0,0,Human,Owned by Carrier,Max spd 25-40mph,6,2,77,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1482,2019-01-26,9,20,AM,Trespasser,Wisconsin,20,>1/4 mile and <=1/2 mile,Rain,20,3120,24,0,Other,Owned by Carrier,Max spd 10-20mph,2,2,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
160048,2019-07-14,1,0,PM,Grade crossing accident,Wisconsin,74,>1/4 mile and <=1/2 mile,Rain,52,0,0,0,Other,Owned by Carrier,Max spd 20-25mph,4,4,25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
135621,2019-09-26,10,45,AM,Derailment,Alabama,85,>1/4 mile and <=1/2 mile,Clear/PC,4,0,4,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,73,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
AGR477319,2019-09-06,4,0,PM,Derailment,Alabama,95,>1/4 mile and <=1/2 mile,Clear/PC,8,12894,96,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,97,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0119TO037,2019-01-27,6,7,PM,Derailment,Washington,58,>1/2 mile and <=1 mile,Clear/PC,0,129,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,439,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0219GL092,2019-02-23,2,51,PM,,Kansas,38,>1/4 mile and <=1/2 mile,Rain,0,30,0,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,31,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1219LA020,2019-12-27,4,40,AM,Hazardous material release,Colorado,44,<=1/4 mile,Rain,0,6135,48,4,Human,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0419PR001,2019-04-24,8,0,AM,,Kansas,49,>1/4 mile and <=1/2 mile,Rain,0,31,0,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,31,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2019156,2019-10-14,10,45,AM,Fire/explosion,District of Columbia,60,>1/4 mile and <=1/2 mile,Clear/PC,10,0,0,1,Human,Owned by Carrier,Max spd 20-25mph,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
158140,2019-03-18,12,20,PM,Derailment,Georgia,41,>1/4 mile and <=1/2 mile,Clear/PC,10,0,0,0,Other,Leased Another Railroad,Max spd 10mph or less,5,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0619GC010,2019-06-09,1,44,PM,Derailment,Washington,97,>1/4 mile and <=1/2 mile,Clear/PC,4,5054,34,25,Human,Leased Another Railroad,Max spd 10mph or less,7,7,201,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1119HO010,2019-11-07,3,30,PM,Derailment,Washington,68,>1/4 mile and <=1/2 mile,Rain,5,13113,93,0,Other,Trackage Rights Only,Max spd 10mph or less,6,6,339,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0919GC008,2019-09-05,1,0,AM,Derailment,Washington,75,>1 mile and <=2 miles,Clear/PC,2,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,39,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
190827006,2019-08-27,11,0,PM,Hazardous material release,Washington,90,>1 mile and <=2 miles,Clear/PC,5,0,0,1,Other,Trackage Rights Only,Max spd 10mph or less,3,3,201,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1551,2019-11-23,2,0,PM,Derailment,Wisconsin,32,>1/4 mile and <=1/2 mile,Clear/PC,4,910,7,0,Other,Leased Another Railroad,Max spd 10mph or less,7,7,23,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1552,2019-11-29,6,0,PM,Derailment,Wisconsin,27,>1 mile and <=2 miles,Clear/PC,10,1690,13,0,Other,Leased Another Railroad,Max spd 10mph or less,10,10,23,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
580294,2019-11-11,5,40,PM,Unknown,Washington,45,>1/2 mile and <=1 mile,Snow/Hail,4,2371,0,19,Human,Leased Another Railroad,Max spd 10mph or less,2,2,167,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
161408,2019-10-06,1,37,PM,Trespasser,Hawaii,86,>1/4 mile and <=1/2 mile,Clear/PC,79,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,1,4,105,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
185824,2019-10-06,1,37,PM,Trespasser,Hawaii,77,>1/4 mile and <=1/2 mile,Snow/Hail,0,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,3,3,105,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
180858,2019-01-20,9,35,PM,Derailment,Hawaii,36,>1 mile and <=2 miles,Clear/PC,8,1828,13,2,Other,Leased Another Railroad,Max spd 10-20mph,4,2,31,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12419,2019-01-24,3,20,PM,Derailment,Hawaii,75,>1/4 mile and <=1/2 mile,Clear/PC,6,0,0,14,Other,Trackage Rights Only,Max spd 10mph or less,7,7,81,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
20190002,2019-01-01,4,23,PM,Trespasser,Hawaii,84,>1/4 mile and <=1/2 mile,Clear/PC,78,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,8,8,99,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1219GP005,2019-12-04,5,24,AM,Trespasser,Delaware,23,<=1/4 mile,Rain,57,3818,76,0,Other,Owned by Carrier,Max spd 25-40mph,2,2,123,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0919NC057,2019-09-05,11,0,AM,,Colorado,67,>1/4 mile and <=1/2 mile,Rain,0,0,0,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1119SX003,2019-11-02,7,0,AM,Non-train accident,Washington,40,<=1/4 mile,Clear/PC,40,6322,25,102,Other,Owned by Carrier,Max spd 25-40mph,6,6,89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
162381,2019-12-17,1,20,PM,Trespasser,Washington,48,>1/4 mile and <=1/2 mile,Clear/PC,58,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,8,8,291,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
19122302,2019-12-23,10,15,AM,Trespasser,Washington,43,>1/4 mile and <=1/2 mile,Clear/PC,18,1848,14,0,Other,Owned by Carrier,Max spd 10-20mph,7,7,439,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1001699,2019-06-12,12,40,PM,Trespasser,,64,>1/4 mile and <=1/2 mile,Clear/PC,0,0,0,0,Other,Owned by Carrier,Max spd 60mph or more,3,3,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0619GL015,2019-06-12,12,40,PM,Trespasser,,64,>1/4 mile and <=1/2 mile,Clear/PC,25,3316,27,17,Other,Owned by Carrier,Max spd 60mph or more,10,10,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0819SX021,2019-08-18,5,45,AM,Derailment,Washington,77,<=1/4 mile,Rain,2,9042,71,18,Human,Leased Another Railroad,Max spd 10mph or less,10,10,395,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
19122901,2019-12-29,9,30,PM,Derailment,Washington,50,>1 mile and <=2 miles,Clear/PC,8,12053,94,0,Human,Leased Another Railroad,Max spd 20-25mph,6,6,479,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
RD1019108,2019-10-18,2,58,AM,Derailment,Washington,61,>1 mile and <=2 miles,Clear/PC,1,1617,12,9,Human,Leased Another Railroad,Max spd 10mph or less,10,10,303,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
332019,2019-12-22,6,10,PM,Derailment,Washington,52,>1/4 mile and <=1/2 mile,Clear/PC,2,0,38,0,Other,Trackage Rights Only,Max spd 10mph or less,10,10,71,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
0219ST031,2019-02-26,4,50,AM,Derailment,Washington,48,<=1/4 mile,Clear/PC,9,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,5,5,141,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
DGN372519,2019-02-12,4,10,PM,Derailment,Washington,50,>1/4 mile and <=1/2 mile,Clear/PC,7,2074,13,14,Other,Leased Another Railroad,Max spd 10mph or less,7,7,113,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0119ES039,2019-01-17,12,30,PM,Trespasser,Washington,65,>1/4 mile and <=1/2 mile,Rain,15,0,0,1,Other,Owned by Carrier,Max spd 20-25mph,5,3,469,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0119GC020,2019-01-01,5,7,PM,Derailment,Washington,63,>1/4 mile and <=1/2 mile,Clear/PC,18,11104,80,16,Other,Owned by Carrier,Max spd 10-20mph,7,7,201,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
184997,2019-08-29,12,40,PM,Derailment,Guam,80,>1/4 mile and <=1/2 mile,Clear/PC,30,18557,116,87,Other,Owned by Carrier,Max spd 20-25mph,7,7,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CA1119108,2019-11-06,8,53,PM,Derailment,Colorado,65,>1/2 mile and <=1 mile,Clear/PC,2,434,6,0,Other,Leased Another Railroad,Max spd 10mph or less,5,5,73,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ESPN1902,2019-12-11,2,0,PM,Derailment,Florida,45,>1/4 mile and <=1/2 mile,Clear/PC,10,3156,24,0,Human,Owned by Carrier,Max spd 10mph or less,7,7,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
